,log2FoldChange,pvalue,padj,significant,mean_log2_expression
TBXA2R,0.47891162738274673,0.1835209552677984,0.3159225627371692,False,4.623250304506477
IFRD1,0.3481232508609633,0.2382741532791238,0.3824703486315025,False,4.3259960902456855
LGALS14,0.2095870285166774,0.1439868724892063,0.2655212879512224,False,0.24303577406659357
COX10,0.23503367627929483,0.13976994381751576,0.2600185870191513,False,2.5621027053583396
GTF2IRD1,-0.7824879552897981,0.00010526572097076871,0.0014657563870523957,False,3.7520136280343803
PAF1,0.05095923499709354,0.8520886259803723,0.929993871784292,False,4.472334335160413
VPS41,0.12853791099708456,0.5430848900056797,0.6845533982726306,False,4.279808157898001
ARHGAP44,0.3280727911757997,0.1091442606207285,0.2174079791939462,False,2.624760470599943
ELAC2,-0.26242045597225694,0.0992800288626677,0.20262333310015826,False,5.1209726858667866
SCIN,0.33298667610919885,0.1379591269767619,0.2579207619994968,False,1.3444478797360602
ARSD,-0.23259801393158064,0.15880294234903372,0.2847258564292009,False,4.663053560626808
PNPLA4,0.4717432126469272,0.04330835608816321,0.11338691030142925,False,2.4717201201477526
MYH13,0.1441702134604127,0.22641977557080875,0.36809912584390675,False,0.6768313054802007
ADIPOR2,-0.08922779800053648,0.7116630830711841,0.8246054358071992,False,3.7089775037315578
CDKL3,0.5316069407424484,0.06082799886345908,0.14311199583237902,False,3.5577752083934238
UPP2,0.526147981415632,0.0012036426593411064,0.0089002736599781,False,0.585448853463524
PRSS21,0.41620002818779955,0.21230408011884894,0.3510542638097203,False,1.5096321511775603
MARK4,-0.23883252879406847,0.3296794398367695,0.4816402065180188,False,4.412542274037327
PROM1,-0.8384076035012606,0.06606385317131948,0.15164725298260023,False,4.302497060544068
CCDC124,-0.4515595526533076,0.0890056394422806,0.18731893722956475,False,4.369425093843144
CEACAM21,0.0841594031589672,0.7612333997047682,0.862881776519945,False,1.6530939662930162
PAFAH1B1,-0.059352503263421674,0.7823174678289144,0.878810378608678,False,5.311651153398785
NOS2,0.1985444265600818,0.18117367056225114,0.31281273530644177,False,0.39354001938033023
DNAH9,0.7579951765928186,0.005307945720796734,0.02662749167013414,False,1.5515315114947485
KIAA0100,-0.26660962361526064,0.18292710296141448,0.31524873395955033,False,5.819353741353326
SLC13A2,0.9702978495819305,0.0023001478898425918,0.014280525660151215,False,1.4217041344692518
GAS7,1.2552177708471097,1.9574585412327547e-07,9.907676406449588e-06,True,4.542289840762934
TRAPPC6A,-1.2382858942201724,0.002368726773429772,0.014601859036364078,True,3.79199112563936
MATK,-0.055912979193332824,0.8364111811082197,0.9187540897249227,False,2.4774180138640687
CEACAM7,0.25188076605746407,0.2590622968620749,0.4060516783700649,False,0.372764711699443
CD79B,-0.004079384099316297,0.990774568688602,1.0,False,2.4824391828604453
SCN4A,1.0759529253072806,5.3489778436631965e-06,0.00014595068116281007,True,1.252377783418023
ST7L,-0.3978048588741001,0.08038194315343122,0.17450276872017675,False,3.70928776133709
TKTL1,0.858473473657587,0.015211753989797466,0.05546140307535377,False,0.6795215987644154
PAX6,-0.24618254179042864,0.5140730040440542,0.6600660857354085,False,1.461876503647966
RPUSD1,-1.2661717626236282,1.458808530071845e-05,0.00032208328789350686,True,3.8196979293705056
RHBDF1,-0.27840685711716606,0.24276121795330033,0.3875449682624441,False,5.382993582858689
LUC7L,-0.20018893948860317,0.26043673423365005,0.4076383549512546,False,5.343825658783926
CACNA2D2,0.8433406381722834,9.240491931729087e-06,0.00022271785672593703,False,1.6723978840357268
BAIAP3,0.5456554525101875,0.03630744829668148,0.09995829493635004,False,2.541274511323823
TSR3,-1.1312087513848668,0.00036911959056734796,0.003748660830366266,True,4.179900609403881
PIGQ,-0.9250520923853545,0.00018342766501857472,0.002240354967227763,False,5.4638019889781475
CRAMP1L,-0.9226859879957856,0.0018014621694895925,0.011950328664313989,False,4.109669464259645
TEAD3,-0.6239626309283843,0.06557347797894172,0.15082942912538674,False,4.2695520178295165
SELE,0.6383089335141654,0.015417944560878334,0.05585108348175751,False,1.8340461769610512
DNAJC11,-0.45232152331992337,0.05561091326381717,0.13440355138345977,False,4.016086889616913
FMO3,0.5995621708717875,0.014439095604058521,0.053649097008583,False,2.676130144533781
MYLIP,0.24665947631641982,0.4108877910629738,0.5631869350660732,False,3.862574752928921
NOX1,0.21761875292696714,0.01131855890226341,0.04539646279139127,False,0.1275815430734291
E2F2,-0.7265355332112904,0.00509486212392717,0.025840140901995698,False,2.3887816536581696
PSMB1,-0.6090462790811753,0.05383838503326995,0.13118862156871383,False,4.602987974606496
SYN1,0.2354485705598195,0.03421245163960884,0.09571166172385252,False,0.6815286463163408
JARID2,-0.3019253738622898,0.23221400901653733,0.3747333673321229,False,3.4778344689798373
CDKL5,-0.14287197944130758,0.4772614242031574,0.6272808877185877,False,2.2041732246656025
CAMK1G,0.433826844347072,0.11636146914165668,0.22750886569212758,False,0.623118722457256
CDK11A,0.3389298463865007,0.04862327933307992,0.122537094014059,False,5.400125241369016
NADK,-0.25364161789749673,0.31963271591187176,0.4715648157364829,False,5.275156145758728
TFAP2B,0.8848672877420198,0.06437952192109574,0.1489674455929956,False,2.648988083678903
TFAP2D,0.4946572016156498,0.04053177149927062,0.10810406081396313,False,0.25147287197456497
DLEC1,0.5227642668660724,0.011887397380178608,0.04703651825332074,False,2.2601467371385286
CYTH3,0.13038040089045833,0.6002427440200453,0.7341765213171617,False,4.377199061533832
ADAM22,0.974313698536937,9.286749466640647e-07,3.643789335302452e-05,False,1.9791488736315228
SYPL1,-0.33919319626759625,0.20926916549232039,0.3476543468086911,False,3.8573537061786545
CYB561,-1.4516280976801808,2.3047467881519565e-06,7.53827196654677e-05,True,5.384017225785512
SPAG9,0.6567088833412988,0.001538351034039932,0.010684547181877346,False,5.311634808627343
CELSR3,-0.845572979070081,0.000549910290270878,0.004997075285827737,False,1.922453686107805
AASS,0.962923354002295,0.0032150283269511805,0.018345959274930553,False,4.517655179586271
PLEKHG6,-0.22605852650491265,0.44685432958546256,0.5981496037545306,False,3.8119854694460127
SS18L2,-0.2821181557889041,0.2027837573446683,0.3403081886075436,False,2.528699484439153
MPND,-1.0142626958839904,0.0011038462798154934,0.008320354348899658,True,3.5791060115009823
MGST1,-0.3065365934146733,0.21176402879302222,0.3503615695794335,False,5.893827027925088
CRY1,0.03769526446251348,0.9013485577829898,0.9641624610807003,False,3.7790106061837236
PGLYRP1,0.2691806346699188,0.15914877521355794,0.28522459458012694,False,1.1633820744488899
NFIX,-0.06271484185848308,0.8462695775760232,0.926089069110003,False,6.32218917381678
ST3GAL1,-0.3268134995883356,0.1586734879779174,0.2846449971292677,False,4.4638076619617975
MMP25,0.0011671150510790262,0.9952197844907754,1.0,False,3.4686763402809686
IL32,-1.2556536639717066,7.48883587284119e-05,0.0011451583918545523,True,5.442302543558317
PKD1,-0.2162884264942928,0.2487620171728714,0.3944267992545974,False,7.998989226121727
MAPK8IP2,-0.6012235749927513,0.015020921711508642,0.05496359677773431,False,2.4671427576318434
MED24,-0.2039849797911506,0.42253764000212624,0.5736787191176936,False,5.607701754290171
RHOBTB2,0.4504117723958081,0.06242196197364772,0.14563459953653562,False,3.6543789913220754
HEATR5B,0.2658728253221563,0.22008784123655084,0.3608891579877872,False,3.025620102233627
SEC62,0.4177826917006926,0.11112110263240306,0.22015378417648435,False,4.163784933116111
RPS20,-0.3015990670996338,0.1799541275198872,0.3113360228008095,False,8.478084795473032
CSDE1,0.10586157994120526,0.7468607050496079,0.851537723634363,False,6.697330250458291
UBE3C,-0.16394155228539908,0.1536868079166512,0.2781889238337524,False,4.647938606470457
REV3L,0.6053522354808987,0.02407694747608182,0.07566933849747788,False,5.8976732345745955
TENM1,0.9582370847234913,1.0600799849918546e-08,9.331469293976125e-07,False,0.9009432641853244
PAX7,0.4309595957679944,0.14444537482551587,0.2660517702617717,False,0.5632255151845272
MASP2,1.1205592606346355,1.4734821567127727e-06,5.2337052183871574e-05,True,1.7862967622995876
IYD,0.6636040487663317,0.08678038598562415,0.18407079043111016,False,2.356802701416241
FAM76A,-0.07279134688037514,0.676170273578067,0.7968418718778548,False,2.7718291632611853
TRAF3IP3,-0.52128126048409,0.08023892069043616,0.17432312354314525,False,3.4830726839210557
POMT2,-0.1521694231814381,0.29580424406201755,0.4458977533526623,False,4.88608296605126
